ranking_posicao,titulo,tag_musica,tag_trecho,letra,artista,ano,contagem_palavras
265,Cê Topa?,musica262,musica262_trecho9,Já somos mais felizes que muitos casais,Luan Santana,2013.0,7
265,Cê Topa?,musica262,musica262_trecho10,Desapega do medo e deixa acontecer,Luan Santana,2013.0,6
265,Cê Topa?,musica262,musica262_trecho11,Eu tenho uma proposta para te fazer,Luan Santana,2013.0,7
265,Cê Topa?,musica262,musica262_trecho12,"Eu, você, dois filhos e um cachorro",Luan Santana,2013.0,7
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho1,Tem gente que não quer amor,Gustavo Mioto,2024.0,6
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho2,Achei alguém igual eu,Gustavo Mioto,2024.0,4
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho3,A gente se entende assim,Gustavo Mioto,2024.0,5
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho4,Porque nenhum dos dois é de pra sempre,Gustavo Mioto,2024.0,8
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho5,Mas eu gosto assim,Gustavo Mioto,2024.0,4
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho6,"Ela não me ama, mas eu gosto assim",Gustavo Mioto,2024.0,8
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho7,A gente se pega sem se apegar,Gustavo Mioto,2024.0,7
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho8,A gente usa a cama só pra se usar,Gustavo Mioto,2024.0,9
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho9,Sem amar,Gustavo Mioto,2024.0,2
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho10,"Ele não me ama, mas eu gosto assim",Gustavo Mioto,2024.0,8
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho11,Só gosta do calor,Gustavo Mioto,2024.0,4
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho12,Mari,Gustavo Mioto,2024.0,1
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho13,Fernandez,Gustavo Mioto,2024.0,1
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho14,Olha o que me aconteceu,Gustavo Mioto,2024.0,5
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho15,Que faz embaixo do lençol,Gustavo Mioto,2024.0,5
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho16,Que chega ainda tem,Gustavo Mioto,2024.0,4
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho17,A,Gustavo Mioto,2024.0,1
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho18,"Mari não me ama, mas eu gosto assim",Gustavo Mioto,2024.0,8
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho19,Lua,Gustavo Mioto,2024.0,1
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho20,Passa a noite toda nua,Gustavo Mioto,2024.0,5
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho21,E vaza no nascer do,Gustavo Mioto,2024.0,5
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho22,Sol,Gustavo Mioto,2024.0,1
266,Eu Gosto Assim (part. Mari Fernandez),musica263,musica263_trecho23,E olha o que me aconteceu,Gustavo Mioto,2024.0,6
267,Acordando o Prédio,musica264,musica264_trecho1,Aonde foi parar o seu juízo?,Luan Santana,2016.0,6
267,Acordando o Prédio,musica264,musica264_trecho2,A gente faz amor gostoso de novo,Luan Santana,2016.0,7
267,Acordando o Prédio,musica264,musica264_trecho3,"A gente faz amor gostoso de novo (de novo, de novo)Deixa o mundo saber, baby, como você é",Luan Santana,2016.0,18
267,Acordando o Prédio,musica264,musica264_trecho4,"E os problemas a gente resolve depois, né?",Luan Santana,2016.0,8
267,Acordando o Prédio,musica264,musica264_trecho5,Porque quando você desce a,Luan Santana,2016.0,5
267,Acordando o Prédio,musica264,musica264_trecho6,Lua também desce pra ver,Luan Santana,2016.0,5
267,Acordando o Prédio,musica264,musica264_trecho7,"Já me ganhou, agora é só me levar pra você",Luan Santana,2016.0,10
267,Acordando o Prédio,musica264,musica264_trecho8,Já são quatro da manhã,Luan Santana,2016.0,5
267,Acordando o Prédio,musica264,musica264_trecho9,Daqui a pouco liga o síndico,Luan Santana,2016.0,6
267,Acordando o Prédio,musica264,musica264_trecho10,Será que tem como a moça gritar baixinho?,Luan Santana,2016.0,8
267,Acordando o Prédio,musica264,musica264_trecho11,"A gente faz amor gostoso de novo (de novo, de novo)Deixa o mundo saber, baby, como você é(Enquanto eles tão indo trabalhar)E os problemas a gente resolve depois, né?",Luan Santana,2016.0,29
267,Acordando o Prédio,musica264,musica264_trecho12,"Lua também desce pra ver(Enquanto eles tão indo trabalhar)Já me ganhou, agora é só me levar pra você",Luan Santana,2016.0,18
267,Acordando o Prédio,musica264,musica264_trecho13,"Sei que tá bom, mas as paredes têm ouvido",Luan Santana,2016.0,9
267,Acordando o Prédio,musica264,musica264_trecho14,"A gente faz amor gostoso de novo (de novo, de novo)",Luan Santana,2016.0,11
267,Acordando o Prédio,musica264,musica264_trecho15,"E era pra ser escondido, já que não é mais",Luan Santana,2016.0,10
267,Acordando o Prédio,musica264,musica264_trecho16,Vamo acordar esse prédio,Luan Santana,2016.0,4
267,Acordando o Prédio,musica264,musica264_trecho17,Fazer inveja pro povo,Luan Santana,2016.0,4
267,Acordando o Prédio,musica264,musica264_trecho18,Enquanto eles tão indo trabalhar,Luan Santana,2016.0,5
268,Intenção (part. Gaab),musica265,musica265_trecho1,Desculpa o meu tom de voz,Marilia Mendonca,2019.0,6
268,Intenção (part. Gaab),musica265,musica265_trecho2,Deixa eu te apresentar pro meu colchão,Marilia Mendonca,2019.0,7
268,Intenção (part. Gaab),musica265,musica265_trecho3,"Não tô falando de amor, tá doida?",Marilia Mendonca,2019.0,7
268,Intenção (part. Gaab),musica265,musica265_trecho4,É que a gente combina melhor sem roupa,Marilia Mendonca,2019.0,8
268,Intenção (part. Gaab),musica265,musica265_trecho5,Seu compromisso é só deixar,Marilia Mendonca,2019.0,5
268,Intenção (part. Gaab),musica265,musica265_trecho6,Minha boca passear,Marilia Mendonca,2019.0,3
268,Intenção (part. Gaab),musica265,musica265_trecho7,Nesse seu corpo massa a noite toda,Marilia Mendonca,2019.0,7
268,Intenção (part. Gaab),musica265,musica265_trecho8,É que não estamos a sós,Marilia Mendonca,2019.0,6
268,Intenção (part. Gaab),musica265,musica265_trecho9,"Fala baixinho, vamo pra minha suíte, vixe",Marilia Mendonca,2019.0,7
268,Intenção (part. Gaab),musica265,musica265_trecho10,"Altos fetiche, ah, imagina a gente no 220",Marilia Mendonca,2019.0,8
268,Intenção (part. Gaab),musica265,musica265_trecho11,Tomando um vinho,Marilia Mendonca,2019.0,3
268,Intenção (part. Gaab),musica265,musica265_trecho12,Hoje você vai ser a minha taça,Marilia Mendonca,2019.0,7
268,Intenção (part. Gaab),musica265,musica265_trecho13,"Pode ficar em paz, amor, relaxa",Marilia Mendonca,2019.0,6
268,Intenção (part. Gaab),musica265,musica265_trecho14,Que hoje você tá aqui em casa,Marilia Mendonca,2019.0,7
268,Intenção (part. Gaab),musica265,musica265_trecho15,E não explana pra não estragar,Marilia Mendonca,2019.0,6
268,Intenção (part. Gaab),musica265,musica265_trecho16,É que amanhã eu tô em outro lugar,Marilia Mendonca,2019.0,8
268,Intenção (part. Gaab),musica265,musica265_trecho17,"Mas se quiser de novo, é só chamar",Marilia Mendonca,2019.0,8
268,Intenção (part. Gaab),musica265,musica265_trecho18,Tô falando baixinho pra ninguém sacar minha intenção,Marilia Mendonca,2019.0,8
268,Intenção (part. Gaab),musica265,musica265_trecho19,Só não exagera pra não enjoar,Marilia Mendonca,2019.0,6
268,Intenção (part. Gaab),musica265,musica265_trecho20,Vamos sair daqui,Marilia Mendonca,2019.0,3
268,Intenção (part. Gaab),musica265,musica265_trecho21,"Eu não tô falando de amor, tá doida?",Marilia Mendonca,2019.0,8
268,Intenção (part. Gaab),musica265,musica265_trecho22,"Altos fetiche, já imagina a gente ligado no 220",Marilia Mendonca,2019.0,9
268,Intenção (part. Gaab),musica265,musica265_trecho23,"Hoje você, amor, vai ser a minha taça",Marilia Mendonca,2019.0,8
268,Intenção (part. Gaab),musica265,musica265_trecho24,"Pode ficar em paz e relaxa, meu amor",Marilia Mendonca,2019.0,8
268,Intenção (part. Gaab),musica265,musica265_trecho25,Lugar melhor não vai faltar,Marilia Mendonca,2019.0,5
268,Intenção (part. Gaab),musica265,musica265_trecho26,Você está aqui em casa,Marilia Mendonca,2019.0,5
268,Intenção (part. Gaab),musica265,musica265_trecho27,Só não explana pra não estragar,Marilia Mendonca,2019.0,6
268,Intenção (part. Gaab),musica265,musica265_trecho28,Onde eu possa até falar mais alto e você gritar,Marilia Mendonca,2019.0,10
268,Intenção (part. Gaab),musica265,musica265_trecho29,"Eu não tô de palhaçada, vamo lá pra casa",Marilia Mendonca,2019.0,9
268,Intenção (part. Gaab),musica265,musica265_trecho30,"Bora, que o cafofo hoje é brasa",Marilia Mendonca,2019.0,7
268,Intenção (part. Gaab),musica265,musica265_trecho31,"E nesse tanto de curva, eu me arrisco até na contramão",Marilia Mendonca,2019.0,11
269,Entregador de Flor,musica266,musica266_trecho1,"Vai lá, entregador de flor",Diego Victor Hugo,2019.0,5
269,Entregador de Flor,musica266,musica266_trecho2,Quero ver cê reclamar,Diego Victor Hugo,2019.0,4
269,Entregador de Flor,musica266,musica266_trecho3,Quero ver cê não me amar,Diego Victor Hugo,2019.0,6
269,Entregador de Flor,musica266,musica266_trecho4,"Vou te encher de flor, eu vou",Diego Victor Hugo,2019.0,7
269,Entregador de Flor,musica266,musica266_trecho5,Dar assistência pra isso,Diego Victor Hugo,2019.0,4
269,Entregador de Flor,musica266,musica266_trecho6,Que eu e ela tá chamando de amor(Eu e ela tá chamando de amor)Meu coração se acostumou,Diego Victor Hugo,2019.0,17
269,Entregador de Flor,musica266,musica266_trecho7,Que de sete em sete dias eu mando um novo,Diego Victor Hugo,2019.0,10
269,Entregador de Flor,musica266,musica266_trecho8,Porque o outro murchou,Diego Victor Hugo,2019.0,4
269,Entregador de Flor,musica266,musica266_trecho9,Pra não dar tempo dela me esquecer,Diego Victor Hugo,2019.0,7
269,Entregador de Flor,musica266,musica266_trecho10,Toda semana eu mando um buquê,Diego Victor Hugo,2019.0,6
269,Entregador de Flor,musica266,musica266_trecho11,"Vou te encher de flor, minha flor",Diego Victor Hugo,2019.0,7
269,Entregador de Flor,musica266,musica266_trecho12,Vou te encher de beijos de amor,Diego Victor Hugo,2019.0,7
270,Irmão,musica267,musica267_trecho1,Mano,Henrique & Juliano,2025.0,1
270,Irmão,musica267,musica267_trecho2,Minha sorte é você existir,Henrique & Juliano,2025.0,5
270,Irmão,musica267,musica267_trecho3,Irmão,Henrique & Juliano,2025.0,1
270,Irmão,musica267,musica267_trecho4,Cê sabe que meu coração é seu,Henrique & Juliano,2025.0,7
270,Irmão,musica267,musica267_trecho5,E olha só você e eu,Henrique & Juliano,2025.0,6
270,Irmão,musica267,musica267_trecho6,Cê foi melhor do que eu pedi,Henrique & Juliano,2025.0,7
270,Irmão,musica267,musica267_trecho7,Quem te mandou foi,Henrique & Juliano,2025.0,4
270,Irmão,musica267,musica267_trecho8,Deus,Henrique & Juliano,2025.0,1
270,Irmão,musica267,musica267_trecho9,E quando cê me abraça forte,Henrique & Juliano,2025.0,6
270,Irmão,musica267,musica267_trecho10,Eu posso ser o melhor de mim,Henrique & Juliano,2025.0,7
270,Irmão,musica267,musica267_trecho11,Eu só queria agradecer o melhor amigo que cê é,Henrique & Juliano,2025.0,10
270,Irmão,musica267,musica267_trecho12,"Se eu me perco, você é meu norte",Henrique & Juliano,2025.0,8
270,Irmão,musica267,musica267_trecho13,Vai ser nós dois até o fim,Henrique & Juliano,2025.0,7
270,Irmão,musica267,musica267_trecho14,Uou,Henrique & Juliano,2025.0,1
270,Irmão,musica267,musica267_trecho15,"Se você tiver comigo, eu topo tudo que vier",Henrique & Juliano,2025.0,9
270,Irmão,musica267,musica267_trecho16,A gente já chorou junto,Henrique & Juliano,2025.0,5
270,Irmão,musica267,musica267_trecho17,Mas a gente sorriu muito,Henrique & Juliano,2025.0,5
270,Irmão,musica267,musica267_trecho18,"Mesmo num caminho escuro, a gente não perdeu a fé",Henrique & Juliano,2025.0,10
270,Irmão,musica267,musica267_trecho19,"É tipo um elo que não quebra, uma fonte que não seca",Henrique & Juliano,2025.0,12
270,Irmão,musica267,musica267_trecho20,Um amigo que não deixa a gente desistir,Henrique & Juliano,2025.0,8
270,Irmão,musica267,musica267_trecho21,"Você é paz em meio à guerra, um conselho na hora certa",Henrique & Juliano,2025.0,12
271,Mulher Foda,musica268,musica268_trecho1,Abaixa esse tom de voz,Simone Mendes,2024.0,5
271,Mulher Foda,musica268,musica268_trecho2,Que uma mulher foda virou sua ex,Simone Mendes,2024.0,7
271,Mulher Foda,musica268,musica268_trecho3,"Quis ser o bichão, agora engole calado",Simone Mendes,2024.0,7
271,Mulher Foda,musica268,musica268_trecho4,Outro valorizando,Simone Mendes,2024.0,2
271,Mulher Foda,musica268,musica268_trecho5,Outro valorizando o que era pra você ter valorizado,Simone Mendes,2024.0,9
271,Mulher Foda,musica268,musica268_trecho6,Quem cê pensa que é?,Simone Mendes,2024.0,5
271,Mulher Foda,musica268,musica268_trecho7,Conta pra ele o que você fez,Simone Mendes,2024.0,7
271,Mulher Foda,musica268,musica268_trecho8,Primeiro passo pra ser homem,Simone Mendes,2024.0,5
271,Mulher Foda,musica268,musica268_trecho9,Aprende a tratar direito uma mulher,Simone Mendes,2024.0,6
271,Mulher Foda,musica268,musica268_trecho10,É que eu não aceito colocar dedo na minha cara,Simone Mendes,2024.0,10
271,Mulher Foda,musica268,musica268_trecho11,Eu sou mulher demais pra engolir sapo calada,Simone Mendes,2024.0,8
271,Mulher Foda,musica268,musica268_trecho12,"Vacilou, me perdeu, quer mudar, mas é tarde",Simone Mendes,2024.0,8
271,Mulher Foda,musica268,musica268_trecho13,Vai embora da minha vida ou quer que eu chame um táxi?,Simone Mendes,2024.0,12
271,Mulher Foda,musica268,musica268_trecho14,E conta pra ele o que você fez,Simone Mendes,2024.0,8
272,NÃO ERA LOVE (part. Grelo e MC Tuto),musica269,musica269_trecho1,(É o,Luan Pereira,,2
272,NÃO ERA LOVE (part. Grelo e MC Tuto),musica269,musica269_trecho2,Quanto ela cobrou d'ocê?,Luan Pereira,,4
272,NÃO ERA LOVE (part. Grelo e MC Tuto),musica269,musica269_trecho3,Ela fez duzentão pra mim (como assim?)Nem lá no tigrinho eu levei tanto golpe,Luan Pereira,,14
272,NÃO ERA LOVE (part. Grelo e MC Tuto),musica269,musica269_trecho4,Eu me apaixonei pela mina do job,Luan Pereira,,7
272,NÃO ERA LOVE (part. Grelo e MC Tuto),musica269,musica269_trecho5,Era só roça-roça e não era love,Luan Pereira,,7
272,NÃO ERA LOVE (part. Grelo e MC Tuto),musica269,musica269_trecho6,Nem lá no tigrinho eu levei tanto golpe,Luan Pereira,,8
272,NÃO ERA LOVE (part. Grelo e MC Tuto),musica269,musica269_trecho7,"Era só roça-roça, mas não era love",Luan Pereira,,7
